ORDER_NUMBER,QUANTITY,ORDER_LINE_NUMBER,ORDER_DATE,STATUS,PRODUCT_PURCHASED,SOLD_TO,DEAL_SIZE
10223,23,10,07-01-2006 00:00,Shipped,S24_4278,"Australian Collectors, Co.",Small
10152,23,3,08-01-2006 00:00,Shipped,S24_4048,"Australian Gift Network, Co",Small
10304,23,16,09-01-2006 00:00,Shipped,S24_1937,Auto Assoc. & Cie.,Small
10352,23,3,10-01-2006 00:00,Shipped,S700_2047,Auto-Moto Classics Inc.,Small
10306,23,16,11-01-2006 00:00,Shipped,S18_4027,"AV Stores, Co.",Medium
10332,23,4,12-01-2006 00:00,Shipped,S24_1046,"AV Stores, Co.",Small
10300,23,2,13-01-2006 00:00,Shipped,S12_4675,"Blauer See Auto, Co.",Small
10300,23,7,14-01-2006 00:00,Shipped,S18_3482,"Blauer See Auto, Co.",Medium
10177,23,9,15-01-2006 00:00,Shipped,S18_3140,CAF Imports,Medium
10183,23,8,16-01-2006 00:00,Shipped,S10_1949,"Classic Gift Ideas, Inc",Medium
10183,23,3,17-01-2006 00:00,Shipped,S700_2824,"Classic Gift Ideas, Inc",Small
10297,23,5,18-01-2006 00:00,Shipped,S24_4278,"Clover Collections, Co.",Small
10147,23,2,19-01-2006 00:00,Shipped,S24_3856,Collectables For Less Inc.,Small
10159,23,6,20-01-2006 00:00,Shipped,S24_4620,Corporate Gift Ideas Co.,Small
10159,23,12,21-01-2006 00:00,Shipped,S32_4485,Corporate Gift Ideas Co.,Small
10117,23,4,22-01-2006 00:00,Shipped,S18_4522,"Dragon Souveniers, Ltd.",Small
10197,23,9,23-01-2006 00:00,Shipped,S700_1138,Enaco Distributors,Small
10104,23,13,24-01-2006 00:00,Shipped,S18_3232,Euro Shopping Channel,Medium
10355,23,7,25-01-2006 00:00,Shipped,S18_3482,Euro Shopping Channel,Medium
10133,23,1,26-01-2006 00:00,Shipped,S32_1374,Euro Shopping Channel,Small
10414,23,10,27-01-2006 00:00,On Hold,S24_2011,Gifts4AllAges.com,Medium
10232,23,5,28-01-2006 00:00,Shipped,S18_4522,giftsbymail.co.uk,Small
10316,23,6,29-01-2006 00:00,Shipped,S700_2466,giftsbymail.co.uk,Small
10288,23,7,30-01-2006 00:00,Shipped,S18_4933,Handji Gifts& Co,Small
10161,23,9,31-01-2006 00:00,Shipped,S18_2870,Heintze Collectables,Medium
10314,23,3,01-02-2006 00:00,Shipped,S18_3259,Heintze Collectables,Small
10161,23,7,02-02-2006 00:00,Shipped,S24_1628,Heintze Collectables,Small
10314,23,2,03-02-2006 00:00,Shipped,S700_1938,Heintze Collectables,Small
10181,23,13,04-02-2006 00:00,Shipped,S24_3371,Herkku Gifts,Small
10336,23,8,05-02-2006 00:00,Shipped,S50_1392,"La Corne D'abondance, Co.",Medium
10375,23,9,06-02-2006 00:00,Shipped,S24_2000,La Rochelle Gifts,Small
10275,23,7,07-02-2006 00:00,Shipped,S32_1374,La Rochelle Gifts,Small
10248,23,2,08-02-2006 00:00,Cancelled,S24_3816,Land of Toys Inc.,Small
10248,23,9,09-02-2006 00:00,Cancelled,S72_3212,Land of Toys Inc.,Small
10176,23,9,10-02-2006 00:00,Shipped,S50_1392,L'ordine Souveniers,Medium
10416,23,9,11-02-2006 00:00,Shipped,S700_1691,L'ordine Souveniers,Small
10143,23,14,12-02-2006 00:00,Shipped,S24_3816,Mini Creations Ltd.,Small
10282,23,13,13-02-2006 00:00,Shipped,S18_2238,Mini Gifts Distributors Ltd.,Medium
10312,23,12,14-02-2006 00:00,Shipped,S24_2022,Mini Gifts Distributors Ltd.,Small
10182,23,8,15-02-2006 00:00,Shipped,S24_3969,Mini Gifts Distributors Ltd.,Small
10135,23,11,16-02-2006 00:00,Shipped,S24_4620,Mini Gifts Distributors Ltd.,Small
10229,23,3,17-02-2006 00:00,Shipped,S32_2509,Mini Gifts Distributors Ltd.,Small
10113,23,1,18-02-2006 00:00,Shipped,S32_3522,Mini Gifts Distributors Ltd.,Small
10236,23,2,19-02-2006 00:00,Shipped,S18_2625,Motor Mint Distributors Inc.,Small
10204,23,3,20-02-2006 00:00,Shipped,S18_2248,Muscle Machine Inc,Small
10349,23,2,21-02-2006 00:00,Shipped,S24_4048,Muscle Machine Inc,Medium
10301,23,9,22-02-2006 00:00,Shipped,S18_3232,"Norway Gifts By Mail, Co.",Medium
10192,23,1,23-02-2006 00:00,Shipped,S24_2887,Online Diecast Creations Co.,Medium
10210,23,2,24-02-2006 00:00,Shipped,S10_2016,Osaka Souveniers Co.,Medium
10373,23,10,25-02-2006 00:00,Shipped,S24_3816,"Oulu Toy Supplies, Inc.",Small
10221,23,5,26-02-2006 00:00,Shipped,S18_3259,Petit Auto,Small
10221,23,4,27-02-2006 00:00,Shipped,S700_1938,Petit Auto,Small
10411,23,9,28-02-2006 00:00,Shipped,S10_1949,Quebec Home Shopping Network,Medium
10398,23,9,01-03-2006 00:00,Shipped,S700_2834,Reims Collectables,Small
10173,23,16,02-03-2006 00:00,Shipped,S24_2887,Rovelli Gifts,Small
10235,23,5,03-03-2006 00:00,Shipped,S24_1785,"Royal Canadian Collectables, Ltd.",Small
10291,23,13,04-03-2006 00:00,Shipped,S18_3136,Scandinavian Gift Ideas,Small
10149,23,5,05-03-2006 00:00,Shipped,S18_2795,Signal Collectibles Ltd.,Medium
10278,23,2,06-03-2006 00:00,Shipped,S18_1589,Signal Gift Stores,Small
10124,23,8,07-03-2006 00:00,Shipped,S18_4933,Signal Gift Stores,Small
10361,23,12,08-03-2006 00:00,Shipped,S72_1253,Souveniers And Things Co.,Small
10362,23,3,09-03-2006 00:00,Shipped,S18_2625,Technics Stores Inc.,Small
10191,23,5,10-03-2006 00:00,Shipped,S18_3482,"Toms Spezialitten, Ltd",Medium
10299,23,9,11-03-2006 00:00,Shipped,S10_1678,"Toys of Finland, Co.",Small
10155,23,6,12-03-2006 00:00,Shipped,S24_2841,"Toys of Finland, Co.",Small
10367,23,13,13-03-2006 00:00,Resolved,S24_1937,Toys4GrownUps.com,Small
10253,23,9,14-03-2006 00:00,Cancelled,S18_1889,"UK Collectables, Ltd.",Small
10302,23,3,15-03-2006 00:00,Shipped,S18_4933,"UK Collectables, Ltd.",Small
10287,23,9,16-03-2006 00:00,Shipped,S12_4675,"Vida Sport, Ltd",Small
10237,23,7,17-03-2006 00:00,Shipped,S10_1678,Vitachrome Inc.,Small
10112,23,2,18-03-2006 00:00,Shipped,S18_2949,"Volvo Model Replicas, Co",Small
10178,24,12,19-03-2006 00:00,Shipped,S10_4757,Alpha Cognac,Medium
10293,24,9,20-03-2006 00:00,Shipped,S12_3148,Amica Models & Co.,Medium
10280,24,1,21-03-2006 00:00,Shipped,S18_1097,Amica Models & Co.,Small
10293,24,4,22-03-2006 00:00,Shipped,S18_3140,Amica Models & Co.,Small
10391,24,4,23-03-2006 00:00,Shipped,S10_1949,"Anna's Decorations, Ltd",Small
10391,24,1,24-03-2006 00:00,Shipped,S24_2022,"Anna's Decorations, Ltd",Medium
10169,24,6,25-03-2006 00:00,Shipped,S24_4620,"Anna's Decorations, Ltd",Small
10193,24,3,26-03-2006 00:00,Shipped,S18_2957,"Australian Collectables, Ltd",Small
10193,24,15,27-03-2006 00:00,Shipped,S18_4409,"Australian Collectables, Ltd",Small
10120,24,15,28-03-2006 00:00,Shipped,S700_2466,"Australian Collectors, Co.",Small
10120,24,7,29-03-2006 00:00,Shipped,S700_2834,"Australian Collectors, Co.",Medium
10304,24,17,30-03-2006 00:00,Shipped,S18_2325,Auto Assoc. & Cie.,Small
10304,24,9,31-03-2006 00:00,Shipped,S18_2957,Auto Assoc. & Cie.,Small
10332,24,1,01-04-2006 00:00,Shipped,S18_2795,"AV Stores, Co.",Small
10325,24,1,02-04-2006 00:00,Shipped,S12_3891,Baane Mini Imports,Small
10325,24,9,03-04-2006 00:00,Shipped,S18_3140,Baane Mini Imports,Small
10309,24,2,04-04-2006 00:00,Shipped,S24_2360,Baane Mini Imports,Small
10296,24,4,05-04-2006 00:00,Shipped,S700_2466,"Bavarian Collectables Imports, Co.",Small
10177,24,3,06-04-2006 00:00,Shipped,S700_1138,CAF Imports,Small
10177,24,5,07-04-2006 00:00,Shipped,S700_3962,CAF Imports,Small
10228,24,3,08-04-2006 00:00,Shipped,S18_2949,Cambridge Collectables Co.,Small
10226,24,7,09-04-2006 00:00,Shipped,S18_1984,Collectable Mini Designs Co.,Medium
10226,24,5,10-04-2006 00:00,Shipped,S18_2870,Collectable Mini Designs Co.,Medium
10274,24,3,11-04-2006 00:00,Shipped,S24_3420,Collectables For Less Inc.,Small
10274,24,5,12-04-2006 00:00,Shipped,S700_2047,Collectables For Less Inc.,Small
10159,24,3,13-04-2006 00:00,Shipped,S12_3990,Corporate Gift Ideas Co.,Small
10186,24,5,14-04-2006 00:00,Shipped,S700_2047,"Double Decker Gift Stores, Ltd",Small
10165,24,8,15-04-2006 00:00,Shipped,S24_4048,"Dragon Souveniers, Ltd.",Small
10197,24,2,16-04-2006 00:00,Shipped,S700_2047,Enaco Distributors,Small
10104,24,8,17-04-2006 00:00,Shipped,S18_2238,Euro Shopping Channel,Medium
10244,24,3,18-04-2006 00:00,Shipped,S18_2957,Euro Shopping Channel,Small
10383,24,9,19-04-2006 00:00,Shipped,S18_3140,Euro Shopping Channel,Small
10380,24,2,20-04-2006 00:00,Shipped,S18_4933,Euro Shopping Channel,Medium
10205,24,4,21-04-2006 00:00,Shipped,S24_2022,Euro Shopping Channel,Small
10262,24,10,22-04-2006 00:00,Cancelled,S24_2841,Euro Shopping Channel,Small
10133,24,8,23-04-2006 00:00,Shipped,S700_1691,Euro Shopping Channel,Small
10321,24,15,24-04-2006 00:00,Shipped,S12_4675,FunGiftIdeas.com,Small
10172,24,2,25-04-2006 00:00,Shipped,S24_3191,Gift Depot Inc.,Small
10263,24,11,26-04-2006 00:00,Shipped,S24_4278,Gift Depot Inc.,Small
10413,24,6,27-04-2006 00:00,Shipped,S32_3207,Gift Depot Inc.,Small
10295,24,1,28-04-2006 00:00,Shipped,S10_4757,Gifts4AllAges.com,Medium
10316,24,2,29-04-2006 00:00,Shipped,S32_4289,giftsbymail.co.uk,Small
10232,24,3,30-04-2006 00:00,Shipped,S72_3212,giftsbymail.co.uk,Small
10289,24,1,01-05-2006 00:00,Shipped,S18_1367,Herkku Gifts,Small
10184,24,11,02-05-2006 00:00,Shipped,S24_2300,"Iberia Gift Imports, Corp.",Medium
10303,24,1,03-05-2006 00:00,Shipped,S24_3969,"Iberia Gift Imports, Corp.",Small
10114,24,1,04-05-2006 00:00,Shipped,S24_2840,"La Corne D'abondance, Co.",Small
10315,24,1,05-05-2006 00:00,Shipped,S24_3151,La Rochelle Gifts,Small
10329,24,6,06-05-2006 00:00,Shipped,S12_2823,Land of Toys Inc.,Medium
10416,24,14,07-05-2006 00:00,Shipped,S18_1662,L'ordine Souveniers,Medium
10266,24,9,08-05-2006 00:00,Shipped,S24_3856,L'ordine Souveniers,Small
10305,24,10,09-05-2006 00:00,Shipped,S24_2300,Marta's Replicas Co.,Medium
10164,24,1,10-05-2006 00:00,Resolved,S32_1268,Mini Auto Werke,Small
10255,24,1,11-05-2006 00:00,Shipped,S18_2795,Mini Caravy,Medium
10308,24,5,12-05-2006 00:00,Shipped,S32_1374,Mini Classics,Small
10282,24,4,13-05-2006 00:00,Shipped,S12_3891,Mini Gifts Distributors Ltd.,Medium
10135,24,8,14-05-2006 00:00,Shipped,S12_3990,Mini Gifts Distributors Ltd.,Small
10396,24,4,15-05-2006 00:00,Shipped,S18_3259,Mini Gifts Distributors Ltd.,Small
10142,24,15,16-05-2006 00:00,Shipped,S18_4027,Mini Gifts Distributors Ltd.,Medium
10142,24,7,17-05-2006 00:00,Shipped,S18_4522,Mini Gifts Distributors Ltd.,Small
10201,24,5,18-05-2006 00:00,Shipped,S10_2016,Mini Wheels Co.,Medium
10333,24,8,19-05-2006 00:00,Shipped,S18_4668,Mini Wheels Co.,Small
10127,24,11,20-05-2006 00:00,Shipped,S12_4473,Muscle Machine Inc,Small
10284,24,6,21-05-2006 00:00,Shipped,S700_1691,"Norway Gifts By Mail, Co.",Small
10151,24,3,22-05-2006 00:00,Shipped,S12_4473,"Oulu Toy Supplies, Inc.",Medium
10173,24,13,23-05-2006 00:00,Shipped,S18_1749,Rovelli Gifts,Medium
10328,24,5,24-05-2006 00:00,Shipped,S32_4289,Rovelli Gifts,Small
10235,24,3,25-05-2006 00:00,Shipped,S18_2581,"Royal Canadian Collectables, Ltd.",Small
10208,24,9,26-05-2006 00:00,Shipped,S18_3140,"Saveley & Henriot, Co.",Small
10227,24,5,27-05-2006 00:00,Shipped,S24_2022,"Saveley & Henriot, Co.",Small
10167,24,13,28-05-2006 00:00,Cancelled,S700_3505,Scandinavian Gift Ideas,Small
10149,24,10,29-05-2006 00:00,Shipped,S18_2248,Signal Collectibles Ltd.,Small
10346,24,5,30-05-2006 00:00,Shipped,S24_2887,Signal Gift Stores,Small
10346,24,2,31-05-2006 00:00,Shipped,S24_3191,Signal Gift Stores,Medium
10361,24,14,01-06-2006 00:00,Shipped,S700_2047,Souveniers And Things Co.,Small
10363,24,11,02-06-2006 00:00,Shipped,S18_3482,Suominen Souveniers,Medium
10141,24,7,03-06-2006 00:00,Shipped,S32_2509,Suominen Souveniers,Small
10196,24,6,04-06-2006 00:00,Shipped,S12_3148,Super Scale Inc.,Medium
10400,24,2,05-06-2006 00:00,Shipped,S24_2841,The Sharp Gifts Warehouse,Small
10372,24,9,06-06-2006 00:00,Shipped,S50_1514,"Tokyo Collectables, Ltd",Small
10310,24,8,07-06-2006 00:00,Shipped,S12_3380,"Toms Spezialitten, Ltd",Medium
10310,24,1,08-06-2006 00:00,Shipped,S18_1984,"Toms Spezialitten, Ltd",Medium
10299,24,8,09-06-2006 00:00,Shipped,S12_2823,"Toys of Finland, Co.",Medium
10377,24,5,10-06-2006 00:00,Shipped,S12_3990,"Toys of Finland, Co.",Small
10299,24,4,11-06-2006 00:00,Shipped,S32_2206,"Toys of Finland, Co.",Small
10403,24,7,12-06-2006 00:00,Shipped,S10_1678,"UK Collectables, Ltd.",Small
10253,24,13,13-06-2006 00:00,Cancelled,S12_1099,"UK Collectables, Ltd.",Medium
10253,24,1,14-06-2006 00:00,Cancelled,S18_1589,"UK Collectables, Ltd.",Medium
10253,24,12,15-06-2006 00:00,Cancelled,S24_3371,"UK Collectables, Ltd.",Small
10287,24,3,16-06-2006 00:00,Shipped,S18_1984,"Vida Sport, Ltd",Medium
10225,24,8,17-06-2006 00:00,Shipped,S24_3371,"Vida Sport, Ltd",Small
10136,25,2,18-06-2006 00:00,Shipped,S18_1129,Alpha Cognac,Medium
10280,25,15,19-06-2006 00:00,Shipped,S18_2248,Amica Models & Co.,Small
10148,25,12,20-06-2006 00:00,Shipped,S18_1984,"Anna's Decorations, Ltd",Medium
10148,25,6,21-06-2006 00:00,Shipped,S24_1046,"Anna's Decorations, Ltd",Small
10370,25,3,22-06-2006 00:00,Shipped,S32_3522,"Anna's Decorations, Ltd",Medium
10193,25,16,23-06-2006 00:00,Shipped,S18_4933,"Australian Collectables, Ltd",Small
10342,25,5,24-06-2006 00:00,Shipped,S18_3278,"Australian Collectors, Co.",Small
10223,25,14,25-06-2006 00:00,Shipped,S700_1691,"Australian Collectors, Co.",Small
10152,25,4,26-06-2006 00:00,Shipped,S24_1444,"Australian Gift Network, Co",Small
10211,25,15,27-06-2006 00:00,Shipped,S24_1578,Auto Canal Petit,Small
10252,25,9,28-06-2006 00:00,Shipped,S32_4485,Auto Canal Petit,Small
10103,25,13,29-06-2006 00:00,Shipped,S18_3136,Baane Mini Imports,Small
10103,25,15,30-06-2006 00:00,Shipped,S24_4258,Baane Mini Imports,Small
10101,25,4,01-07-2006 00:00,Shipped,S18_2325,"Blauer See Auto, Co.",Medium
10249,25,2,02-07-2006 00:00,Shipped,S24_3420,Cambridge Collectables Co.,Small
10313,25,3,03-07-2006 00:00,Shipped,S18_3232,Canadian Gift Exchange Network,Medium
10307,25,2,04-07-2006 00:00,Shipped,S24_2841,"Classic Gift Ideas, Inc",Small
10337,25,8,05-07-2006 00:00,Shipped,S10_4757,Classic Legends Inc.,Small
10297,25,4,06-07-2006 00:00,Shipped,S18_2581,"Clover Collections, Co.",Small
10147,25,1,07-07-2006 00:00,Shipped,S24_2972,Collectables For Less Inc.,Small
10381,25,9,08-07-2006 00:00,Shipped,S18_1367,Corporate Gift Ideas Co.,Small
10159,25,4,09-07-2006 00:00,Shipped,S18_3482,Corporate Gift Ideas Co.,Medium
10180,25,13,10-07-2006 00:00,Shipped,S18_2625,Daedalus Designs Imports,Small
10327,25,6,11-07-2006 00:00,Resolved,S18_1662,Danish Wholesale Imports,Small
10327,25,5,12-07-2006 00:00,Resolved,S18_3029,Danish Wholesale Imports,Small
10105,25,8,13-07-2006 00:00,Shipped,S72_3212,Danish Wholesale Imports,Small
10281,25,13,14-07-2006 00:00,Shipped,S12_1666,Diecast Classics Inc.,Small
10422,25,1,15-07-2006 00:00,In Process,S18_1367,Diecast Classics Inc.,Small
10281,25,5,16-07-2006 00:00,Shipped,S18_3232,Diecast Classics Inc.,Medium
10272,25,5,17-07-2006 00:00,Shipped,S18_4027,Diecast Classics Inc.,Medium
10281,25,10,18-07-2006 00:00,Shipped,S18_4600,Diecast Classics Inc.,Small
10281,25,6,19-07-2006 00:00,Shipped,S24_2300,Diecast Classics Inc.,Small
10207,25,11,20-07-2006 00:00,Shipped,S18_3232,Diecast Collectables,Medium
10213,25,2,21-07-2006 00:00,Shipped,S18_4933,"Double Decker Gift Stores, Ltd",Small
10165,25,9,22-07-2006 00:00,Shipped,S24_1444,"Dragon Souveniers, Ltd.",Small
10386,25,7,23-07-2006 00:00,Resolved,S18_1662,Euro Shopping Channel,Small
10358,25,13,24-07-2006 00:00,Shipped,S18_4027,Euro Shopping Channel,Small
10355,25,2,25-07-2006 00:00,Shipped,S18_4721,Euro Shopping Channel,Medium
10311,25,2,26-07-2006 00:00,Shipped,S18_4933,Euro Shopping Channel,Small
10311,25,5,27-07-2006 00:00,Shipped,S24_3191,Euro Shopping Channel,Small
10350,25,10,28-07-2006 00:00,Shipped,S24_3816,Euro Shopping Channel,Small
10350,25,16,29-07-2006 00:00,Shipped,S700_3962,Euro Shopping Channel,Small
10321,25,9,30-07-2006 00:00,Shipped,S18_1984,FunGiftIdeas.com,Medium
10316,25,1,31-07-2006 00:00,Shipped,S24_1785,giftsbymail.co.uk,Small
10316,25,16,01-08-2006 00:00,Shipped,S24_3816,giftsbymail.co.uk,Small
10161,25,1,02-08-2006 00:00,Shipped,S18_4933,Heintze Collectables,Small
10161,25,2,03-08-2006 00:00,Shipped,S24_2887,Heintze Collectables,Small
10188,25,2,04-08-2006 00:00,Shipped,S24_1578,Herkku Gifts,Small
10181,25,9,05-08-2006 00:00,Shipped,S24_3856,Herkku Gifts,Medium
10275,25,11,06-08-2006 00:00,Shipped,S24_1785,La Rochelle Gifts,Small
10375,25,10,07-08-2006 00:00,Shipped,S700_2834,La Rochelle Gifts,Small
10107,25,3,08-08-2006 00:00,Shipped,S24_1578,Land of Toys Inc.,Small
10122,25,3,09-08-2006 00:00,Shipped,S18_3232,Marseille Mini Autos,Medium
10164,25,7,10-08-2006 00:00,Resolved,S18_4668,Mini Auto Werke,Small
10229,25,13,11-08-2006 00:00,Shipped,S12_1666,Mini Gifts Distributors Ltd.,Medium
10182,25,3,12-08-2006 00:00,Shipped,S18_1342,Mini Gifts Distributors Ltd.,Small
10312,25,9,13-08-2006 00:00,Shipped,S18_1367,Mini Gifts Distributors Ltd.,Small
10371,25,7,14-08-2006 00:00,Shipped,S18_2238,Mini Gifts Distributors Ltd.,Small
10382,25,5,15-08-2006 00:00,Shipped,S18_2238,Mini Gifts Distributors Ltd.,Small
10271,25,11,16-08-2006 00:00,Shipped,S18_2432,Mini Gifts Distributors Ltd.,Small
10312,25,11,17-08-2006 00:00,Shipped,S18_2795,Mini Gifts Distributors Ltd.,Medium
10357,25,3,18-08-2006 00:00,Shipped,S18_3320,Mini Gifts Distributors Ltd.,Small
10371,25,12,19-08-2006 00:00,Shipped,S24_1444,Mini Gifts Distributors Ltd.,Small
10229,25,8,20-08-2006 00:00,Shipped,S32_1268,Mini Gifts Distributors Ltd.,Small
10385,25,1,21-08-2006 00:00,Shipped,S700_1138,Mini Gifts Distributors Ltd.,Small
10201,25,1,22-08-2006 00:00,Shipped,S12_2823,Mini Wheels Co.,Medium
10201,25,7,23-08-2006 00:00,Shipped,S24_2000,Mini Wheels Co.,Small
10331,25,9,24-08-2006 00:00,Shipped,S24_3371,Motor Mint Distributors Inc.,Medium
10127,25,5,25-08-2006 00:00,Shipped,S18_4027,Muscle Machine Inc,Medium
10284,25,7,26-08-2006 00:00,Shipped,S700_3167,"Norway Gifts By Mail, Co.",Small
10210,25,6,27-08-2006 00:00,Shipped,S700_2834,Osaka Souveniers Co.,Small
10373,25,9,28-08-2006 00:00,Shipped,S72_1253,"Oulu Toy Supplies, Inc.",Small
10261,25,5,29-08-2006 00:00,Shipped,S700_3505,Quebec Home Shopping Network,Small
10343,25,3,30-08-2006 00:00,Shipped,S18_2870,Reims Collectables,Small
10121,25,3,31-08-2006 00:00,Shipped,S32_4485,Reims Collectables,Small
10359,25,4,01-09-2006 00:00,Shipped,S50_1514,Reims Collectables,Small
10283,25,6,02-09-2006 00:00,Shipped,S10_4757,"Royal Canadian Collectables, Ltd.",Small
10235,25,8,03-09-2006 00:00,Shipped,S700_1691,"Royal Canadian Collectables, Ltd.",Small
10235,25,2,04-09-2006 00:00,Shipped,S700_2834,"Royal Canadian Collectables, Ltd.",Small
10119,25,14,05-09-2006 00:00,Shipped,S700_1138,Salzburg Collectables,Small
10227,25,3,06-09-2006 00:00,Shipped,S18_1342,"Saveley & Henriot, Co.",Small
10389,25,6,07-09-2006 00:00,Shipped,S12_3380,Scandinavian Gift Ideas,Small
10346,25,1,08-09-2006 00:00,Shipped,S24_2766,Signal Gift Stores,Small
10124,25,9,09-09-2006 00:00,Shipped,S24_2887,Signal Gift Stores,Small
10278,25,9,10-09-2006 00:00,Shipped,S24_3856,Signal Gift Stores,Medium
10361,25,1,11-09-2006 00:00,Shipped,S24_4278,Souveniers And Things Co.,Small
10351,25,5,12-09-2006 00:00,Shipped,S24_2841,"Stylish Desk Decors, Co.",Small
10247,25,3,13-09-2006 00:00,Shipped,S12_3148,Suominen Souveniers,Medium
10372,25,5,14-09-2006 00:00,Shipped,S18_3259,"Tokyo Collectables, Ltd",Small
10310,25,7,15-09-2006 00:00,Shipped,S12_4675,"Toms Spezialitten, Ltd",Small
10253,25,14,16-09-2006 00:00,Cancelled,S12_3990,"UK Collectables, Ltd.",Small
10225,25,7,17-09-2006 00:00,Shipped,S12_3380,"Vida Sport, Ltd",Small
10324,25,14,18-09-2006 00:00,Shipped,S24_1444,Vitachrome Inc.,Small
10320,25,5,19-09-2006 00:00,Shipped,S18_3482,"Volvo Model Replicas, Co",Medium
10280,26,16,20-09-2006 00:00,Shipped,S18_1749,Amica Models & Co.,Medium
10169,26,9,21-09-2006 00:00,Shipped,S32_2206,"Anna's Decorations, Ltd",Small
10123,26,2,22-09-2006 00:00,Shipped,S18_1589,Atelier graphique,Medium
10193,26,10,23-09-2006 00:00,Shipped,S24_1937,"Australian Collectables, Ltd",Small
10347,26,12,24-09-2006 00:00,Shipped,S18_3320,"Australian Collectors, Co.",Small
10342,26,8,25-09-2006 00:00,Shipped,S18_3782,"Australian Collectors, Co.",Small
10223,26,15,26-09-2006 00:00,Shipped,S700_3167,"Australian Collectors, Co.",Small
10304,26,8,27-09-2006 00:00,Shipped,S18_3136,Auto Assoc. & Cie.,Small
10252,26,4,28-09-2006 00:00,Shipped,S18_4721,Auto Canal Petit,Medium
10290,26,2,29-09-2006 00:00,Shipped,S18_3320,Auto-Moto Classics Inc.,Small
10332,26,17,30-09-2006 00:00,Shipped,S18_2957,"AV Stores, Co.",Small
10332,26,10,01-10-2006 00:00,Shipped,S24_2022,"AV Stores, Co.",Small
10103,26,11,02-10-2006 00:00,Shipped,S10_1949,Baane Mini Imports,Medium
10309,26,4,03-10-2006 00:00,Shipped,S12_2823,Baane Mini Imports,Medium
10296,26,1,04-10-2006 00:00,Shipped,S50_1341,"Bavarian Collectables Imports, Co.",Small
10101,26,1,05-10-2006 00:00,Shipped,S18_2795,"Blauer See Auto, Co.",Medium
10220,26,8,06-10-2006 00:00,Shipped,S24_1444,"Clover Collections, Co.",Small
10297,26,2,07-10-2006 00:00,Shipped,S32_1374,"Clover Collections, Co.",Small
10222,26,8,08-10-2006 00:00,Shipped,S700_2047,Collectable Mini Designs Co.,Small
10147,26,3,09-10-2006 00:00,Shipped,S18_1889,Collectables For Less Inc.,Small
10126,26,7,10-10-2006 00:00,Shipped,S32_3522,"Corrida Auto Replicas, Ltd",Small
10108,26,9,11-10-2006 00:00,Shipped,S18_3278,Cruz & Sons Co.,Small
10318,26,6,12-10-2006 00:00,Shipped,S24_2000,Diecast Classics Inc.,Small
10186,26,9,13-10-2006 00:00,Shipped,S10_4757,"Double Decker Gift Stores, Ltd",Medium
10150,26,10,14-10-2006 00:00,Shipped,S18_3136,"Dragon Souveniers, Ltd.",Small
10117,26,5,15-10-2006 00:00,Shipped,S18_3140,"Dragon Souveniers, Ltd.",Medium
10350,26,5,16-10-2006 00:00,Shipped,S10_4757,Euro Shopping Channel,Small
10383,26,12,17-10-2006 00:00,Shipped,S18_3259,Euro Shopping Channel,Medium
10424,26,4,18-10-2006 00:00,In Process,S18_4668,Euro Shopping Channel,Small
10279,26,1,19-10-2006 00:00,Shipped,S18_4933,Euro Shopping Channel,Small
10311,26,6,20-10-2006 00:00,Shipped,S24_1046,Euro Shopping Channel,Small
10104,26,5,21-10-2006 00:00,Shipped,S24_4048,Euro Shopping Channel,Small
10412,26,3,22-10-2006 00:00,Shipped,S50_1392,Euro Shopping Channel,Medium
10166,26,1,23-10-2006 00:00,Shipped,S18_4522,FunGiftIdeas.com,Small
10321,26,13,24-10-2006 00:00,Shipped,S24_3856,FunGiftIdeas.com,Medium
10131,26,2,25-10-2006 00:00,Shipped,S700_4002,Gift Ideas Corp.,Small
10295,26,4,26-10-2006 00:00,Shipped,S700_1138,Gifts4AllAges.com,Small
10232,26,7,27-10-2006 00:00,Shipped,S700_1938,giftsbymail.co.uk,Small
10259,26,12,28-10-2006 00:00,Shipped,S10_4962,Handji Gifts& Co,Medium
